adult,id,original_language,original_title,popularity,title,release_date
False,262841,en,Monster Trucks,5.7284,Monster Trucks,2016-12-21
False,9982,en,Chicken Little,5.7279,Chicken Little,2005-11-04
False,1016121,en,Beautiful Disaster,5.7261,Beautiful Disaster,2023-04-04
False,11104,cn,重慶森林,5.7245,Chungking Express,1994-07-14
False,1966,en,Alexander,5.7244,Alexander,2004-11-21
False,15092,en,Crank: High Voltage,5.7116,Crank: High Voltage,2009-04-16
False,1000085,fr,Morlaix,5.708,Morlaix,2025-03-14
False,616820,en,Halloween Ends,5.7079,Halloween Ends,2022-10-12
False,25237,ru,Иди и смотри,5.7064,Come and See,1985-10-17
False,37137,en,The Naked Gun 2½: The Smell of Fear,5.7058,The Naked Gun 2½: The Smell of Fear,1991-06-28
False,12242,en,Mulan II,5.7005,Mulan II,2004-11-03
False,44826,en,Hugo,5.6996,Hugo,2011-11-22
False,359940,en,"Three Billboards Outside Ebbing, Missouri",5.699,"Three Billboards Outside Ebbing, Missouri",2017-12-01
False,296,en,Terminator 3: Rise of the Machines,5.6965,Terminator 3: Rise of the Machines,2003-07-02
False,392044,en,Murder on the Orient Express,5.6942,Murder on the Orient Express,2017-11-03
False,590223,en,Love and Monsters,5.6924,Love and Monsters,2020-10-16
False,400136,ja,バイオハザード ヴェンデッタ,5.7575,Resident Evil: Vendetta,2017-05-27
False,1369,en,Rambo: First Blood Part II,5.7566,Rambo: First Blood Part II,1985-05-21
False,526896,en,Morbius,5.755,Morbius,2022-03-30
False,50544,en,Friends with Benefits,5.7543,Friends with Benefits,2011-07-21
False,13223,en,Gran Torino,5.7537,Gran Torino,2008-12-12
False,779782,en,The School for Good and Evil,5.7534,The School for Good and Evil,2022-10-19
False,2253,en,Valkyrie,5.7531,Valkyrie,2008-12-25
False,619,en,The Bodyguard,5.7524,The Bodyguard,1992-11-25
False,1214667,en,Making Squid Game: The Challenge,5.7516,Making Squid Game: The Challenge,2023-12-06
False,414,en,Batman Forever,5.7492,Batman Forever,1995-06-16
False,22803,en,Law Abiding Citizen,5.7484,Law Abiding Citizen,2009-10-15
False,455207,en,Crazy Rich Asians,5.7451,Crazy Rich Asians,2018-08-15
False,38317,en,Zookeeper,5.7449,Zookeeper,2011-07-06
False,11212,en,Baby's Day Out,5.7429,Baby's Day Out,1994-07-01
False,995803,en,Arena Wars,5.7422,Arena Wars,2024-06-25
False,897087,en,Freelance,5.7415,Freelance,2023-10-05
False,923667,cn,九龍城寨之圍城,5.7398,Twilight of the Warriors: Walled In,2024-05-01
False,381289,en,A Dog's Purpose,5.7398,A Dog's Purpose,2017-01-19
False,348291,cn,新羔羊医生,5.7388,Trust Me U Die,1998-01-21
False,1390595,ja,Initial D: Extra Stage 2 - Tabidachi no Green,5.7387,Initial D: Extra Stage 2 - Green Departure,2008-10-03
False,9679,en,Gone in Sixty Seconds,5.7935,Gone in Sixty Seconds,2000-06-09
False,11205,cn,快餐車,5.7916,Wheels on Meals,1984-08-17
False,14537,ja,切腹,5.7899,Harakiri,1962-09-15
False,353616,en,Pitch Perfect 3,5.7895,Pitch Perfect 3,2017-12-20
False,476669,en,The King's Man,5.7861,The King's Man,2021-12-22
False,1259102,en,Eternity,5.7833,Eternity,2025-11-07
False,11329,en,Runaway Jury,5.7832,Runaway Jury,2003-01-16
False,524047,en,Greenland,5.7813,Greenland,2020-07-29
False,2567,en,The Aviator,5.7762,The Aviator,2004-12-17
False,938614,en,Late Night with the Devil,5.7759,Late Night with the Devil,2024-03-19
False,1245165,es,Viaje de fin de curso: Mallorca,5.7758,Graduation Trip: Mallorca,2025-05-30
False,544,en,There's Something About Mary,5.7746,There's Something About Mary,1998-07-15
False,531384,cn,無雙,5.7735,Project Gutenberg,2018-09-30
False,632885,id,Sebelum Iblis Menjemput: Ayat 2,5.7713,May the Devil Take You Too,2020-02-27
False,747,en,Shaun of the Dead,5.7706,Shaun of the Dead,2004-04-09
False,9378,en,Thir13en Ghosts,5.7703,Thir13en Ghosts,2001-10-26
False,290595,en,The Huntsman: Winter's War,5.7677,The Huntsman: Winter's War,2016-04-06
False,123553,en,The Mortal Instruments: City of Bones,5.7661,The Mortal Instruments: City of Bones,2013-08-21
False,1356670,de,Heldin,5.7656,Late Shift,2025-02-27
False,5503,en,The Fugitive,5.7639,The Fugitive,1993-08-06
False,1382406,zh,惊天大营救,5.826,Striking Rescue,2024-12-05
False,338762,en,Bloodshot,5.823,Bloodshot,2020-03-05
False,1127227,tl,Tayuan,5.8219,Tayuan,2023-06-23
False,14784,en,The Fall,5.8218,The Fall,2006-09-09
False,375794,es,"No manches, Frida",5.8172,"No manches, Frida",2016-09-02
False,27098,sv,Lust och fägring stor,5.8108,All Things Fair,1995-03-08
False,580116,ja,ザ・レイプ,5.81,The Rape,1982-05-15
False,442249,en,The First Purge,5.8087,The First Purge,2018-07-04
False,933490,en,Hot Milk,5.8082,Hot Milk,2025-05-28
False,1410221,es,Un año y un día,5.8052,Un año y un día,2025-03-21
False,165,en,Back to the Future Part II,5.805,Back to the Future Part II,1989-11-22
False,956842,en,Fly Me to the Moon,5.8017,Fly Me to the Moon,2024-07-10
False,395991,en,Only the Brave,5.7984,Only the Brave,2017-09-22
False,644,en,A.I. Artificial Intelligence,5.7981,A.I. Artificial Intelligence,2001-06-29
False,6477,en,Alvin and the Chipmunks,5.7968,Alvin and the Chipmunks,2007-12-13
False,1001274,fr,La Nuit se traîne,5.7964,Night Call,2024-08-28
False,1018990,pt,Continente,5.7963,Continent,2024-07-18
False,4488,en,Friday the 13th,5.7962,Friday the 13th,1980-05-09
False,614,sv,Smultronstället,5.795,Wild Strawberries,1957-08-28
False,12096,en,The Pink Panther,5.794,The Pink Panther,2006-02-10
False,449562,en,The Hustle,5.8795,The Hustle,2019-05-09
False,929204,en,Wallace & Gromit: Vengeance Most Fowl,5.8782,Wallace & Gromit: Vengeance Most Fowl,2024-12-18
False,657,en,From Russia with Love,5.8769,From Russia with Love,1963-10-10
False,323260,cn,鴨王,5.866,The Gigolo,2015-01-29
False,330459,en,Rogue One: A Star Wars Story,5.8659,Rogue One: A Star Wars Story,2016-12-14
False,5915,en,Into the Wild,5.8645,Into the Wild,2007-09-21
False,576784,ru,Конёк-Горбунок,5.8623,Upon the Magic Roads,2021-02-18
False,838209,ko,파묘,5.8592,Exhuma,2024-02-22
False,711978,ko,가슴 큰 울 엄마 2,5.8588,Bosomy Mom 2,2020-05-27
False,445571,en,Game Night,5.8574,Game Night,2018-02-15
False,376570,en,Hush,5.855,Hush,2016-03-12
False,325358,en,Superfast!,5.8546,Superfast!,2015-03-05
False,10895,en,Pinocchio,5.8521,Pinocchio,1940-02-23
False,1427,en,Perfume: The Story of a Murderer,5.8496,Perfume: The Story of a Murderer,2006-09-13
False,10530,en,Pocahontas,5.8459,Pocahontas,1995-06-14
False,1443,en,The Virgin Suicides,5.8459,The Virgin Suicides,2000-04-21
False,17379,en,Last Holiday,5.8391,Last Holiday,2006-01-13
False,105814,cn,孽欲追击档案之邪杀,5.8371,The Imp,1996-06-22
False,610150,ja,ドラゴンボール超 スーパーヒーロー,5.836,Dragon Ball Super: Super Hero,2022-06-11
False,8839,en,Casper,5.8349,Casper,1995-05-26
False,401981,en,Red Sparrow,5.9187,Red Sparrow,2018-02-15
False,785084,en,The Whale,5.9155,The Whale,2022-12-09
False,1388244,en,From Roger Moore with Love,5.911,From Roger Moore with Love,2024-12-15
False,361292,en,Suspiria,5.9107,Suspiria,2018-10-26
False,360780,ja,くノ一忍法帖 自来也秘抄,5.909,Female Ninjas Magic Chronicles 5: Secret Story of Jiraiya,1995-05-06
False,1282980,en,825 Forest Road,5.9084,825 Forest Road,2025-04-24
False,384527,it,Dolce... calda Lisa,5.9056,Dolce... calda Lisa,1980-03-28
False,252,en,Willy Wonka & the Chocolate Factory,5.9034,Willy Wonka & the Chocolate Factory,1971-06-29
False,1063574,fr,Miséricorde,5.9028,Misericordia,2024-10-16
False,459151,en,The Boss Baby: Family Business,5.9024,The Boss Baby: Family Business,2021-07-01
False,56793,it,W la foca,5.9019,Long Live the Seal,1982-03-28
False,437342,en,The First Omen,5.8988,The First Omen,2024-04-03
False,9495,en,The Crow,5.894,The Crow,1994-05-11
False,851977,zh,宇宙探索编辑部,5.8935,Journey to the West,2023-04-01
False,1151039,en,Nonnas,5.893,Nonnas,2025-05-01
False,800378,ja,痴漢電車 ＯＬ感度くらべ,5.8883,Chikan Densha: OL Kando Kurabe,1991-06-21
False,82693,en,Silver Linings Playbook,5.8854,Silver Linings Playbook,2012-11-16
False,415,en,Batman & Robin,5.8854,Batman & Robin,1997-06-20
False,51608,ko,아저씨,5.8814,The Man from Nowhere,2010-08-04
False,39323,ja,ドラゴンボールZ たったひとりの最終決戦〜フリーザに挑んだZ戦士 孫悟空の父〜,5.8802,Dragon Ball Z: Bardock - The Father of Goku,1990-10-17
False,856289,zh,封神第一部：朝歌风云,5.9546,Creation of the Gods I: Kingdom of Storms,2023-07-15
False,152584,fr,La Vie d'Adèle - Chapitres 1 et 2,5.9538,Blue Is the Warmest Color,2013-10-09
False,675445,en,PAW Patrol: The Movie,5.9533,PAW Patrol: The Movie,2021-08-09
False,72808,it,La carne,5.9529,The Flesh,1991-05-09
False,599521,en,Z-O-M-B-I-E-S 2,5.9507,Z-O-M-B-I-E-S 2,2020-06-13
False,266856,en,The Theory of Everything,5.9485,The Theory of Everything,2014-11-07
False,1948,en,Crank,5.9431,Crank,2006-08-31
False,966,en,The Magnificent Seven,5.9427,The Magnificent Seven,1960-10-12
False,8848,en,The Bank Job,5.9418,The Bank Job,2008-02-28
False,349310,ko,아찌 아빠,5.9411,My Old Sweetheart,1995-09-08
False,64084,en,Scorned,5.9402,Scorned,1993-07-14
False,197158,pt,Pornô!,5.9338,Porno!,1981-01-01
False,81231,pl,Konopielka,5.9338,The Linnet,1982-09-13
False,1202479,en,Opus,5.9329,Opus,2025-03-13
False,8456,en,Never Back Down,5.9287,Never Back Down,2008-03-04
False,758486,ja,アルティメットマスターベーション しごきの山,5.9286,The Ultimate Masturbation,2016-12-28
False,153518,en,The Angry Birds Movie,5.928,The Angry Birds Movie,2016-05-11
False,22683,en,Gifted Hands: The Ben Carson Story,5.9272,Gifted Hands: The Ben Carson Story,2009-02-07
False,36669,en,Die Another Day,5.9267,Die Another Day,2002-11-17
False,316154,en,The Bad Batch,5.926,The Bad Batch,2017-06-23
False,72387,en,Safe,5.9887,Safe,2012-04-16
False,391,it,Per un pugno di dollari,5.9887,A Fistful of Dollars,1964-09-12
False,1055432,zh,camrip,5.9878,camrip,2022-11-30
False,76203,en,12 Years a Slave,5.9861,12 Years a Slave,2013-10-18
False,9470,cn,功夫,5.9858,Kung Fu Hustle,2004-02-10
False,484641,en,Anna,5.9857,Anna,2019-06-19
False,58574,en,Sherlock Holmes: A Game of Shadows,5.9813,Sherlock Holmes: A Game of Shadows,2011-11-22
False,378236,en,The Emoji Movie,5.9809,The Emoji Movie,2017-07-23
False,315011,ja,シン・ゴジラ,5.9781,Shin Godzilla,2016-07-29
False,10327,en,"Legally Blonde 2: Red, White & Blonde",5.9769,"Legally Blonde 2: Red, White & Blonde",2003-07-02
False,525,en,The Blues Brothers,5.9755,The Blues Brothers,1980-06-16
False,107257,en,A Perfect Ending,5.9739,A Perfect Ending,2012-06-01
False,579974,te,రౌద్రం రణం రుధిరం,5.9718,RRR,2022-03-24
False,473033,en,Uncut Gems,5.9684,Uncut Gems,2019-08-30
False,64688,en,21 Jump Street,5.9682,21 Jump Street,2012-03-14
False,241259,en,Alice Through the Looking Glass,5.9675,Alice Through the Looking Glass,2016-05-25
False,1160018,hi,किल,5.9618,Kill,2024-07-03
False,136797,en,Need for Speed,5.9606,Need for Speed,2014-03-12
False,447759,ko,청불학원,5.9597,Adult Only Institute,2017-03-14
False,127380,en,Finding Dory,5.9554,Finding Dory,2016-06-16
False,187017,en,22 Jump Street,6.0192,22 Jump Street,2014-06-05
False,534643,en,Tabu,6.0152,Tabu,2010-05-01
False,948,en,Halloween,6.0142,Halloween,1978-10-24
False,1059372,id,Dear David,6.0134,Dear David,2023-02-09
False,9693,en,Children of Men,6.0125,Children of Men,2006-09-22
False,801688,te,కల్కి 2898-ఎ.డి,6.0102,Kalki 2898-AD,2024-06-26
False,37686,en,Super 8,6.0092,Super 8,2011-06-08
False,1278827,en,The Wedding Banquet,6.0081,The Wedding Banquet,2025-04-18
False,747188,en,Asteroid City,6.0074,Asteroid City,2023-06-08
False,58595,en,Snow White and the Huntsman,6.0067,Snow White and the Huntsman,2012-05-30
False,11013,en,Secretary,6.0065,Secretary,2002-09-20
False,45612,en,Source Code,6.0046,Source Code,2011-03-30
False,9398,en,Zoolander,6.0,Zoolander,2001-09-28
False,655,en,"Paris, Texas",5.9998,"Paris, Texas",1984-07-16
False,298,en,Ocean's Thirteen,5.999,Ocean's Thirteen,2007-06-05
False,117263,en,Olympus Has Fallen,5.9973,Olympus Has Fallen,2013-03-20
False,996821,en,You're Cordially Invited,5.9952,You're Cordially Invited,2025-01-29
False,1894,en,Star Wars: Episode II - Attack of the Clones,5.994,Star Wars: Episode II - Attack of the Clones,2002-05-15
False,163,en,Ocean's Twelve,5.9923,Ocean's Twelve,2004-12-09
False,117,en,The Untouchables,5.9923,The Untouchables,1987-06-03
False,508,en,Love Actually,6.0693,Love Actually,2003-09-07
False,21542,en,Love Don't Co$t a Thing,6.0651,Love Don't Co$t a Thing,2003-12-12
False,27581,en,The Other Guys,6.0633,The Other Guys,2010-08-06
False,367412,en,Whiplash,6.0515,Whiplash,2013-01-18
False,274862,en,The Lego Ninjago Movie,6.0444,The Lego Ninjago Movie,2017-09-21
False,14324,en,Virgin Territory,6.0423,Virgin Territory,2007-12-17
False,2270,en,Stardust,6.0408,Stardust,2007-08-10
False,4982,en,American Gangster,6.0401,American Gangster,2007-11-02
False,1239251,en,Megamind vs. the Doom Syndicate,6.0385,Megamind vs. the Doom Syndicate,2024-03-01
False,88,en,Dirty Dancing,6.0371,Dirty Dancing,1987-08-21
False,11460,en,Red Eye,6.0369,Red Eye,2005-08-10
False,27066,it,L'uomo che guarda,6.0347,The Voyeur,1994-01-27
False,16859,ja,魔女の宅急便,6.0287,Kiki's Delivery Service,1989-07-29
False,9297,en,Monster House,6.0284,Monster House,2006-06-30
False,1690,en,Hostel,6.0263,Hostel,2006-01-06
False,13448,en,Angels & Demons,6.0261,Angels & Demons,2009-04-23
False,15512,en,Monsters vs Aliens,6.0234,Monsters vs Aliens,2009-03-19
False,3134,fr,Baise-moi,6.0227,Baise-moi,2000-06-28
False,948549,en,Love Lies Bleeding,6.022,Love Lies Bleeding,2024-03-07
False,300669,en,Don't Breathe,6.0219,Don't Breathe,2016-06-08
False,1041613,en,Immaculate,6.141,Immaculate,2024-03-20
False,913290,en,Barbarian,6.1348,Barbarian,2022-09-08
False,501929,en,The Mitchells vs. the Machines,6.133,The Mitchells vs. the Machines,2021-04-22
False,10545,en,The Hunchback of Notre Dame,6.128,The Hunchback of Notre Dame,1996-06-21
False,20943,en,The Ugly Truth,6.1233,The Ugly Truth,2009-07-24
False,40339,it,Casa privata per le SS,6.1191,Private House of the SS,1977-01-20
False,515195,en,Yesterday,6.1142,Yesterday,2019-06-26
False,1310372,en,Café 404,6.1123,Café 404,2024-11-03
False,47933,en,Independence Day: Resurgence,6.1026,Independence Day: Resurgence,2016-06-22
False,184315,en,Hercules,6.0996,Hercules,2014-07-23
False,22832,en,Ninja Assassin,6.0981,Ninja Assassin,2009-09-29
False,345938,en,The Shack,6.0896,The Shack,2017-03-03
False,412092,ko,엄마친구 2,6.0863,Mom's Friend 2,2016-09-01
False,1280655,en,VIRGO,6.0854,VIRGO,2021-04-14
False,238636,en,The Purge: Anarchy,6.0822,The Purge: Anarchy,2014-07-17
False,387848,ko,친구엄마,6.078,Buddy's Mom,2015-11-12
False,9481,en,The Bone Collector,6.0776,The Bone Collector,1999-11-04
False,916192,ja,夏へのトンネル、さよならの出口,6.0763,"The Tunnel to Summer, the Exit of Goodbyes",2022-09-09
False,1197619,en,Lost on a Mountain in Maine,6.075,Lost on a Mountain in Maine,2024-11-01
False,400160,en,The SpongeBob Movie: Sponge on the Run,6.0723,The SpongeBob Movie: Sponge on the Run,2020-08-14
False,937249,en,57 Seconds,6.169,57 Seconds,2023-09-29
False,11322,en,Public Enemies,6.1646,Public Enemies,2009-07-01
False,1127407,en,Frankie Freako,6.1638,Frankie Freako,2024-10-04
False,1079346,en,5lbs of Pressure,6.1631,5lbs of Pressure,2024-03-08
False,2022,en,Mr. Deeds,6.1611,Mr. Deeds,2002-06-28
False,137,en,Groundhog Day,6.1605,Groundhog Day,1993-02-11
False,254320,en,The Lobster,6.1591,The Lobster,2015-10-15
False,63,en,Twelve Monkeys,6.1577,Twelve Monkeys,1995-12-29
False,322,en,Mystic River,6.1571,Mystic River,2003-10-07
False,1422211,mn,Дур тачаалын эрэлд,6.1556,The Pursuit of Lust,2025-01-23
False,927,en,Gremlins,6.1552,Gremlins,1984-06-08
False,6435,en,Practical Magic,6.1546,Practical Magic,1998-10-16
False,2907,en,The Addams Family,6.154,The Addams Family,1991-11-22
False,14926,en,Uptown Girls,6.1535,Uptown Girls,2003-08-15
False,9741,en,Unbreakable,6.1524,Unbreakable,2000-11-22
False,1000837,pt,Ainda Estou Aqui,6.1482,I'm Still Here,2024-09-19
False,369885,en,Allied,6.1477,Allied,2016-11-23
False,8337,en,They Live,6.1437,They Live,1988-11-04
False,81,ja,風の谷のナウシカ,6.1434,Nausicaä of the Valley of the Wind,1984-03-11
False,503919,en,The Lighthouse,6.1412,The Lighthouse,2019-10-18
False,91586,en,Insidious: Chapter 2,6.2112,Insidious: Chapter 2,2013-09-12
False,511987,en,Crawl,6.2099,Crawl,2019-07-11
False,1302916,en,Heart Eyes,6.208,Heart Eyes,2025-02-06
False,9792,en,The Hills Have Eyes,6.206,The Hills Have Eyes,2006-03-10
False,568,en,Apollo 13,6.2014,Apollo 13,1995-06-30
False,1239655,en,Friendship,6.1986,Friendship,2025-05-09
False,406997,en,Wonder,6.1981,Wonder,2017-11-13
False,740985,en,Borat Subsequent Moviefilm,6.1957,Borat Subsequent Moviefilm,2020-10-23
False,458897,en,Charlie's Angels,6.1951,Charlie's Angels,2019-11-14
False,37169,lt,The Human Centipede (First Sequence),6.1939,The Human Centipede (First Sequence),2009-10-31
False,1062807,ja,劇場版 SPY×FAMILY CODE: White,6.1927,SPY x FAMILY CODE: White,2023-12-22
False,533,en,Wallace & Gromit: The Curse of the Were-Rabbit,6.1926,Wallace & Gromit: The Curse of the Were-Rabbit,2005-09-15
False,277216,en,Straight Outta Compton,6.1924,Straight Outta Compton,2015-08-11
False,132232,en,Mama,6.1869,Mama,2013-01-17
False,1308619,en,Jaws @ 50: The Definitive Inside Story,6.1835,Jaws @ 50: The Definitive Inside Story,2025-06-20
False,727121,te,హరి హర వీర మల్లు: భాగం 1 – Sword vs Spirit,6.1803,Hari Hara Veera Mallu: Part 1 – Sword vs Spirit,2025-07-23
False,310307,en,The Founder,6.1772,The Founder,2016-11-24
False,9928,en,Robots,6.1749,Robots,2005-03-10
False,459910,en,Braven,6.1721,Braven,2018-02-01
False,316029,en,The Greatest Showman,6.1703,The Greatest Showman,2017-12-20
False,43074,en,Ghostbusters,6.2596,Ghostbusters,2016-07-14
False,13888,en,Return to the Blue Lagoon,6.2596,Return to the Blue Lagoon,1991-08-02
False,363676,en,Sully,6.2541,Sully,2016-09-07
False,51482,ja,DEATH NOTE リライト ～幻視する神～,6.2521,Death Note Relight 1: Visions of a God,2009-09-23
False,1257009,en,Primitive War,6.2518,Primitive War,2025-08-21
False,34544,en,The A-Team,6.2497,The A-Team,2010-06-09
False,146451,sv,91:an Karlsson,6.2448,Private Number 91-Karlsson,1946-09-02
False,242224,en,The Babadook,6.2411,The Babadook,2014-05-22
False,249070,en,Hitman: Agent 47,6.2379,Hitman: Agent 47,2015-08-20
False,11247,en,A Cinderella Story,6.2364,A Cinderella Story,2004-07-16
False,1181540,en,Guns Up,6.236,Guns Up,2025-05-15
False,9392,en,The Descent,6.235,The Descent,2005-07-08
False,1903,en,Vanilla Sky,6.2322,Vanilla Sky,2001-12-14
False,333167,ko,순수의 시대,6.2308,Empire of Lust,2015-03-05
False,370172,en,No Time to Die,6.2253,No Time to Die,2021-09-29
False,1114894,en,Star Trek: Section 31,6.2251,Star Trek: Section 31,2025-01-15
False,11283,en,Nanny McPhee,6.2237,Nanny McPhee,2005-10-21
False,44264,en,True Grit,6.2234,True Grit,2010-12-22
False,404368,en,Ralph Breaks the Internet,6.2167,Ralph Breaks the Internet,2018-11-20
False,186622,fr,Ainsi soient-elles,6.2121,Women,1995-01-25
False,194662,en,Birdman or (The Unexpected Virtue of Ignorance),6.3104,Birdman or (The Unexpected Virtue of Ignorance),2014-10-17
False,1228681,no,Sex,6.3058,Sex,2024-03-01
False,82507,en,Sinister,6.3018,Sinister,2012-03-29
False,59440,en,Warrior,6.2997,Warrior,2011-09-09
False,15003,th,ช็อคโกแลต,6.2901,Chocolate,2008-02-06
False,41630,en,No Strings Attached,6.2896,No Strings Attached,2011-01-21
False,3558,en,"Girl, Interrupted",6.2884,"Girl, Interrupted",1999-12-21
